Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
albania,916,18,31,0,705,11,180,1 (1%),180,3%,"11,458",219
guinea-bissau,913,77,3,0,26,0,884,0 (0%),884,0%,"1,500",0
cyprus,910,3,17,0,481,0,412,10 (2%),412,2%,"81,942",0
lebanon,891,5,26,0,246,10,619,4 (1%),619,3%,"57,715","1,330"
niger,885,9,51,1,684,7,150,0 (0%),150,6%,"5,749",26
costa-rica,843,13,9,1,542,7,292,5 (2%),292,1%,"18,655",267
mali,806,27,46,0,455,19,305,0 (0%),305,6%,"2,498",0
kenya,781,23,45,3,284,0,452,1 (0%),452,6%,"36,918",0
burkina-faso,780,7,51,0,595,3,134,0 (0%),134,7%,0,0
andorra,761,1,49,0,596,20,116,3 (3%),116,6%,"1,673",0
paraguay,759,5,11,0,193,9,555,0 (0%),555,1%,"18,856",672
uruguay,732,8,19,0,553,6,160,7 (4%),160,3%,"32,225","1,016"
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,671,4,12,0,393,10,266,6 (2%),266,2%,"36,248","1,748"
zambia,654,208,7,0,124,0,523,1 (0%),523,1%,"15,487","1,615"
san-marino,652,4,41,0,189,17,422,1 (0%),422,6%,"3,394",94
jordan,596,10,9,0,401,8,186,5 (3%),186,2%,"136,229","4,244"
equatorial-guinea,594,11,7,0,22,9,565,0 (0%),565,1%,854,0
channel-islands,549,1,43,0,457,1,49,0 (0%),49,8%,"5,342",0
malta,532,10,6,0,458,15,68,1 (1%),68,1%,"47,504","1,537"
jamaica,509,2,9,0,118,18,382,0 (0%),382,2%,"7,780",315
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
venezuela,455,15,10,0,220,0,225,2 (1%),225,2%,"535,742","9,840"
sierra-leone,447,39,27,1,97,0,323,0 (0%),323,6%,0,0
réunion,441,1,0,0,354,0,87,4 (5%),87,0%,"17,200",0
taiwan,440,0,7,0,383,8,50,0 (0%),50,2%,"68,335",228
chad,428,29,48,2,88,5,292,0 (0%),292,11%,0,0
congo-brazzaville,391,58,15,4,87,34,289,0 (0%),289,4%,0,0
palestine,375,0,2,0,310,0,63,0 (0%),63,1%,"43,566",0
benin,339,12,2,0,83,0,254,0 (0%),254,1%,"25,471",0
isle-of-man,334,2,24,1,285,0,25,10 (40%),25,7%,"4,032",59
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
cabo-verde,326,11,2,0,67,0,257,0 (0%),257,1%,791,0
montenegro,324,0,9,0,309,2,6,2 (33%),6,3%,"10,167",0
vietnam,313,1,0,0,260,0,53,2 (4%),53,0%,"275,000",0
car,301,158,0,0,13,3,288,0 (0%),288,0%,"3,498",0
rwanda,287,0,0,0,168,4,119,0 (0%),119,0%,"45,140",895
ethiopia,287,15,5,0,112,4,170,0 (0%),170,2%,"48,985","3,707"
haiti,273,39,20,2,18,1,235,0 (0%),235,7%,"1,502",94
nepal,267,21,0,0,36,1,231,0 (0%),231,0%,"87,008","5,323"
togo,263,25,11,0,96,0,156,0 (0%),156,4%,"12,040",244
madagascar,238,8,0,0,112,4,126,1 (1%),126,0%,"5,670",0
south-sudan,236,33,4,4,4,1,228,0 (0%),228,2%,"3,356",0
sao-tome-and-principe,235,15,7,1,4,0,224,0 (0%),224,3%,175,0
liberia,219,4,20,0,108,3,91,0 (0%),91,9%,0,0
uganda,203,43,0,0,63,0,140,0 (0%),140,0%,"70,117","2,558"
martinique,192,3,14,0,91,0,87,0 (0%),87,7%,0,0
eswatini,190,3,2,0,66,15,122,0 (0%),122,1%,"4,160","1,898"
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,638",0
myanmar,181,0,6,0,84,5,91,0 (0%),91,3%,"12,482",421
french-guiana,164,11,1,0,124,0,39,0 (0%),39,1%,0,0
guadeloupe,155,0,13,0,109,0,33,4 (12%),33,8%,0,0
gibraltar,147,0,0,0,144,0,3,0 (0%),3,0%,"4,750",398
brunei,141,0,1,0,134,0,6,2 (33%),6,1%,"16,523",173
bermuda,122,1,9,1,66,0,47,2 (4%),47,7%,"4,691",49
cambodia,122,0,0,0,121,0,1,1 (100%),1,0%,"14,461",305
mozambique,119,4,0,0,42,7,77,0 (0%),77,0%,"5,361",242
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,516",88
guyana,113,0,10,0,42,1,61,3 (5%),61,9%,"1,052",32
yemen,106,21,15,3,1,0,90,0 (0%),90,14%,120,0
aruba,101,0,3,0,93,4,5,4 (80%),5,3%,"1,937",49
mongolia,98,56,0,0,15,0,83,2 (2%),83,0%,"10,162",375
bahamas,96,3,11,0,41,2,44,1 (2%),44,11%,"1,700",66
monaco,96,0,4,0,87,0,5,1 (20%),5,4%,0,0
cayman-islands,94,1,1,0,55,1,38,3 (8%),38,1%,"5,900",558
barbados,85,0,7,0,65,0,13,4 (31%),13,8%,"3,480",157
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
libya,64,0,3,0,28,0,33,0 (0%),33,5%,"3,253",0
malawi,63,0,3,0,24,0,36,1 (3%),36,5%,"1,363",0
syria,50,2,3,0,36,7,11,0 (0%),11,6%,0,0
angola,48,3,2,0,14,0,32,0 (0%),32,4%,"6,136","3,136"
macau,45,0,0,0,43,0,2,1 (50%),2,0%,0,0
zimbabwe,42,5,4,0,13,0,25,0 (0%),25,10%,"25,478",0
eritrea,39,0,0,0,38,0,1,0 (0%),1,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
mauritania,26,6,2,0,7,0,17,0 (0%),17,8%,"2,015",0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
botswana,24,0,1,0,17,0,6,0 (0%),6,4%,"11,495",0
gambia,23,0,1,0,10,0,12,0 (0%),12,4%,"1,341",24
grenada,22,1,0,0,14,1,8,4 (50%),8,0%,"2,419","1,013"
bhutan,21,2,0,0,5,0,16,0 (0%),16,0%,"13,311",379
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,092",117
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,727,0
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
st-vincent-grenadines,17,0,0,0,12,0,5,0 (0%),5,0%,155,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,12,1,4,0 (0%),4,0%,"2,011",468
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
comoros,11,0,1,0,3,3,7,0 (0%),7,9%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,579",74
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,8,1,1,0,6,2,1,0 (0%),1,13%,167,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
united-states,"1,506,213","23,222","89,538","1,061","338,872","12,775","1,077,803","16,247 (2%)","1,077,803",6%,"11,831,043","747,352"
spain,"276,505","2,138","27,563",104,"192,253","3,286","56,689","1,208 (2%)","56,689",10%,"3,037,840","570,079"
russia,"272,043","9,200","2,537",119,"63,166","4,940","206,340","2,300 (1%)","206,340",1%,"6,656,340","242,392"
united-kingdom,"240,715","3,455","34,509",468,458,1,"205,748","1,559 (1%)","205,748",14%,"2,489,563","136,485"
brazil,"233,142","14,919","15,633",816,"89,672","4,702","127,837","8,318 (7%)","127,837",7%,"735,224",0
italy,"224,760",875,"31,763",153,"122,810","2,605","70,187",775 (1%),"70,187",14%,"2,944,859","69,179"
france,"179,365",0,"27,625",96,"61,066",618,"90,674","2,132 (2%)","90,674",15%,"1,384,633",0
germany,"176,247",548,"8,027",26,"152,600",900,"15,620","1,203 (8%)","15,620",5%,"3,147,771",0
turkey,"148,067","1,610","4,096",41,"108,137","2,004","35,834",906 (3%),"35,834",3%,"1,589,625","42,236"
iran,"118,392","1,757","6,937",35,"93,147","1,311","18,308","2,716 (15%)","18,308",6%,"672,679","14,075"
india,"90,648","4,864","2,871",118,"34,224","3,990","53,553",0 (0%),"53,553",3%,"2,134,277","94,325"
peru,"88,541","4,046","2,523",131,"28,272","1,125","57,746",840 (1%),"57,746",3%,"630,482","25,099"
china,"82,941",8,"4,633",0,"78,219",10,89,11 (12%),89,6%,0,0
canada,"76,475","1,440","5,788",141,"37,819",924,"32,868",502 (2%),"32,868",8%,"1,265,502","40,453"
belgium,"54,989",345,"9,005",46,"14,460",159,"31,524",364 (1%),"31,524",16%,"663,755","18,441"
saudi-arabia,"52,016","2,840",302,10,"23,666","1,797","28,048",166 (1%),"28,048",1%,"548,023","17,758"
mexico,"45,032","2,437","4,767",290,"30,451","1,976","9,814",378 (4%),"9,814",11%,"163,691","7,759"
netherlands,"43,870",189,"5,670",27,0,0,"38,200",346 (1%),"38,200",13%,"287,943",0
chile,"41,428","1,886",421,27,"18,014","1,400","22,993",751 (3%),"22,993",1%,"350,325","8,978"
pakistan,"38,799","1,581",834,31,"10,880",725,"27,085",111 (0%),"27,085",2%,"359,264","14,814"
ecuador,"32,763","1,296","2,688",94,"3,433",0,"26,642",197 (1%),"26,642",8%,"93,344","3,527"
qatar,"30,972","1,547",15,1,"3,788",242,"27,169",158 (1%),"27,169",0%,"152,704","4,531"
switzerland,"30,572",58,"1,879",1,"27,400",300,"1,293",69 (5%),"1,293",6%,"339,364","5,090"
sweden,"29,677",470,"3,674",28,"4,971",0,"21,032",278 (1%),"21,032",12%,"177,500",0
portugal,"28,810",227,"1,203",13,"3,822",494,"23,785",115 (0%),"23,785",4%,"600,061",0
belarus,"28,681",951,160,4,"9,498",691,"19,023",92 (0%),"19,023",1%,"335,057","13,352"
singapore,"27,356",465,22,1,"8,342","1,094","18,992",16 (0%),"18,992",0%,"224,262",0
ireland,"24,048",92,"1,533",15,"19,470",0,"3,045",69 (2%),"3,045",6%,"258,808",0
united-arab-emirates,"22,627",796,214,4,"7,931",603,"14,482",1 (0%),"14,482",1%,"1,560,923",0
bangladesh,"20,995",930,314,16,"4,117",235,"16,564",1 (0%),"16,564",2%,"167,114","6,602"
poland,"18,257",241,915,8,"7,175",257,"10,167",160 (2%),"10,167",5%,"601,394","25,118"
ukraine,"17,858",528,497,21,"4,906",433,"12,455",231 (2%),"12,455",3%,"220,638","9,024"
indonesia,"17,025",529,"1,089",13,"3,911",108,"12,025",0 (0%),"12,025",6%,"182,818","4,216"
romania,"16,704",267,"1,094",24,"9,574",204,"6,036",206 (3%),"6,036",7%,"303,734","9,133"
israel,"16,608",19,268,2,"12,855",268,"3,485",59 (2%),"3,485",2%,"498,711","12,789"
japan,"16,203",83,713,16,"10,338",470,"5,152",245 (5%),"5,152",4%,"233,144",0
austria,"16,201",92,629,1,"14,524",53,"1,048",50 (5%),"1,048",4%,"357,393","6,042"
colombia,"14,939",723,562,16,"3,587",127,"10,790",136 (1%),"10,790",4%,"190,114","13,064"
south-africa,"14,355",831,261,14,"6,478",395,"7,616",119 (2%),"7,616",2%,"439,559","18,004"
kuwait,"13,802",942,107,11,"3,843",203,"9,852",169 (2%),"9,852",1%,"240,716","4,712"
philippines,"12,305",214,817,11,"2,561",101,"8,927",79 (1%),"8,927",7%,"215,060","23,097"
dominican-republic,"12,110",371,428,4,"3,726",169,"7,956",127 (2%),"7,956",4%,"50,108",0
egypt,"11,719",491,612,20,"2,950",151,"8,157",41 (1%),"8,157",5%,"135,000",0
south-korea,"11,037",19,262,2,"9,851",30,924,55 (6%),924,2%,"741,145","14,398"
denmark,"10,858",67,543,6,"9,107",148,"1,208",28 (2%),"1,208",5%,"444,562","75,673"
serbia,"10,496",58,228,3,"4,479",178,"5,789",18 (0%),"5,789",2%,"174,746","6,076"
panama,"9,268",150,266,6,"6,080",0,"2,922",72 (2%),"2,922",3%,"47,768",870
czechia,"8,455",49,296,1,"5,422",41,"2,737",39 (1%),"2,737",4%,"348,849","6,718"
norway,"8,237",18,232,0,32,0,"7,973",20 (0%),"7,973",3%,"216,350",0
argentina,"7,805",671,363,10,"2,534",37,"4,908",170 (3%),"4,908",5%,"100,362","3,469"
australia,"7,036",17,98,0,"6,362",25,576,16 (3%),576,1%,"1,015,652","31,836"
malaysia,"6,872",17,113,1,"5,512",73,"1,247",13 (1%),"1,247",2%,"434,136","9,830"
algeria,"6,821",192,542,6,"3,409",138,"2,870",22 (1%),"2,870",8%,"6,500",0
bahrain,"6,747",164,12,1,"2,753",113,"3,982",3 (0%),"3,982",0%,"228,573","6,031"
morocco,"6,741",89,192,2,"3,487",87,"3,062",1 (0%),"3,062",3%,"85,004","3,388"
afghanistan,"6,402",349,168,15,745,0,"5,489",19 (0%),"5,489",3%,"21,967","1,113"
finland,"6,286",58,297,4,"5,000",0,989,30 (3%),989,5%,"143,900","3,300"
moldova,"5,934",189,207,5,"2,344",116,"3,383",251 (7%),"3,383",3%,"20,447",0
kazakhstan,"5,850",161,34,0,"2,980",273,"2,836",31 (1%),"2,836",1%,"505,216","21,980"
ghana,"5,735",97,29,1,"1,754",294,"3,952",5 (0%),"3,952",1%,"171,642","3,938"
nigeria,"5,621",171,176,5,"1,472",152,"3,973",7 (0%),"3,973",3%,"32,942","2,285"
oman,"5,029",404,21,1,"1,436",86,"3,572",31 (1%),"3,572",0%,"61,000",0
armenia,"4,283",239,55,3,"1,791",125,"2,437",10 (0%),"2,437",1%,"39,005","1,529"
luxembourg,"3,930",7,104,0,"3,699",17,127,15 (12%),127,3%,"60,246",259
bolivia,"3,577",205,164,12,434,78,"2,979",3 (0%),"2,979",5%,"14,803","7,152"
hungary,"3,473",56,448,6,"1,371",84,"1,654",45 (3%),"1,654",13%,"131,429","4,192"
iraq,"3,260",67,121,4,"2,126",37,"1,013",0 (0%),"1,013",4%,"140,573",0
azerbaijan,"3,138",158,36,0,"1,944",58,"1,158",37 (3%),"1,158",1%,"226,005","5,642"
cameroon,"3,105",151,140,1,"1,567",14,"1,398",28 (2%),"1,398",5%,0,0
thailand,"3,025",7,56,0,"2,854",4,115,61 (53%),115,2%,"286,008",0
greece,"2,819",9,162,2,"1,374",0,"1,283",23 (2%),"1,283",6%,"126,283","6,268"
uzbekistan,"2,738",52,11,0,"2,213",55,514,8 (2%),514,0%,"460,000",0
guinea,"2,658",185,16,1,"1,133",238,"1,509",18 (1%),"1,509",1%,"10,304",0
honduras,"2,460",142,134,1,264,11,"2,062",10 (0%),"2,062",5%,"5,653",0
senegal,"2,429",119,25,0,949,59,"1,455",6 (0%),"1,455",1%,"24,599",0
sudan,"2,289",325,97,6,222,17,"1,970",0 (0%),"1,970",4%,0,0
bosnia-and-herzegovina,"2,267",31,129,1,"1,355",19,783,4 (1%),783,6%,"48,528","1,379"
croatia,"2,224",2,95,0,"1,913",44,216,9 (4%),216,4%,"52,425",857
bulgaria,"2,175",37,105,3,573,28,"1,497",45 (3%),"1,497",5%,"64,480","1,161"
ivory-coast,"2,061",44,25,1,987,45,"1,049",0 (0%),"1,049",1%,"15,260",0
cuba,"1,862",22,79,0,"1,460",35,323,7 (2%),323,4%,"79,834","2,460"
iceland,"1,802",0,10,0,"1,782",2,10,0 (0%),10,1%,"56,219",593
estonia,"1,770",4,63,0,934,11,773,5 (1%),773,4%,"68,840",743
north-macedonia,"1,762",22,98,1,"1,267",16,397,21 (5%),397,6%,"21,010",462
guatemala,"1,643",125,30,1,135,6,"1,478",5 (0%),"1,478",2%,"7,200",0
lithuania,"1,534",11,55,1,988,23,491,17 (3%),491,4%,"224,040","7,793"
new-zealand,"1,498",1,21,0,"1,421",10,56,2 (4%),56,1%,"216,787","7,174"
slovakia,"1,493",13,28,1,"1,151",20,314,3 (1%),314,2%,"139,986","4,084"
slovenia,"1,465",1,103,0,270,3,"1,092",7 (1%),"1,092",7%,"67,701","1,023"
congo-kinshasa,"1,370",72,61,11,229,17,"1,080",0 (0%),"1,080",4%,0,0
somalia,"1,357",73,55,2,148,13,"1,154",2 (0%),"1,154",4%,0,0
djibouti,"1,331",22,4,0,950,15,377,0 (0%),377,0%,"17,106",228
tajikistan,"1,322",204,36,3,0,0,"1,286",0 (0%),"1,286",3%,0,0
gabon,"1,320",111,11,1,244,25,"1,065",11 (1%),"1,065",1%,"7,050",0
mayotte,"1,312",102,18,2,627,0,667,9 (1%),667,1%,"5,200",200
el-salvador,"1,265",55,26,3,441,25,798,18 (2%),798,2%,"53,412","2,270"
kyrgyzstan,"1,117",6,14,0,783,38,320,5 (2%),320,1%,"59,490",0
maldives,"1,078",47,4,0,58,9,"1,016",9 (1%),"1,016",0%,"11,775",0
hong-kong,"1,053",1,4,0,"1,019",10,30,1 (3%),30,0%,"168,291",0
tunisia,"1,035",3,45,0,802,32,188,3 (2%),188,4%,"37,862","1,339"
latvia,997,27,19,0,662,0,316,3 (1%),316,2%,"87,377","1,946"
guinea-bissau,969,56,4,1,26,0,939,0 (0%),939,0%,"1,500",0
sri-lanka,957,22,9,0,520,43,428,1 (0%),428,1%,"42,056","2,427"
kosovo,944,0,29,0,690,0,225,0 (0%),225,3%,0,0
albania,933,17,31,0,714,9,188,1 (1%),188,3%,"11,764",306
cyprus,914,4,17,0,515,34,382,10 (3%),382,2%,"85,301","3,359"
lebanon,902,11,26,0,247,1,629,4 (1%),629,3%,"59,588","1,873"
niger,889,4,51,0,689,5,149,0 (0%),149,6%,"5,816",67
costa-rica,853,10,10,1,551,9,292,4 (1%),292,1%,"19,401",746
mali,835,29,48,2,479,24,308,0 (0%),308,6%,"3,264",766
kenya,830,49,50,5,301,17,479,1 (0%),479,6%,"36,918",0
burkina-faso,782,2,51,0,604,9,127,0 (0%),127,7%,0,0
paraguay,778,19,11,0,198,5,569,0 (0%),569,1%,"19,308",452
andorra,761,0,49,0,604,8,108,3 (3%),108,6%,"1,673",0
uruguay,733,1,19,0,558,5,156,5 (3%),156,3%,"33,036",811
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,683,12,12,0,419,26,252,6 (2%),252,2%,"36,248",0
zambia,679,25,7,0,183,59,489,1 (0%),489,1%,"15,811",324
san-marino,653,1,41,0,198,9,414,1 (0%),414,6%,"3,460",66
jordan,607,11,9,0,404,3,194,5 (3%),194,1%,"140,222","3,993"
equatorial-guinea,594,11,7,0,22,9,565,0 (0%),565,1%,854,0
channel-islands,554,5,43,0,458,1,53,0 (0%),53,8%,"5,342",0
malta,546,14,6,0,450,0,90,1 (1%),90,1%,"49,231","1,727"
jamaica,511,2,9,0,121,3,381,0 (0%),381,2%,"7,946",166
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
chad,474,46,50,2,111,23,313,0 (0%),313,11%,0,0
sierra-leone,462,15,29,2,106,9,327,0 (0%),327,6%,0,0
venezuela,459,4,10,0,229,9,220,1 (0%),220,2%,"540,236","4,494"
réunion,443,2,0,0,354,0,89,4 (4%),89,0%,"17,200",0
taiwan,440,0,7,0,387,4,46,0 (0%),46,2%,"68,659",324
congo-brazzaville,391,0,15,0,87,0,289,0 (0%),289,4%,0,0
palestine,376,1,2,0,329,14,45,0 (0%),45,1%,"44,876",0
haiti,358,85,20,0,29,11,309,0 (0%),309,6%,"1,669",167
benin,339,0,2,0,83,0,254,0 (0%),254,1%,"25,471",0
isle-of-man,335,1,24,0,285,0,26,9 (35%),26,7%,"4,066",34
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
cabo-verde,328,2,3,1,84,17,241,0 (0%),241,1%,892,101
car,327,26,0,0,13,0,314,0 (0%),314,0%,"3,498",0
montenegro,324,0,9,0,311,2,4,2 (50%),4,3%,"10,167",0
vietnam,318,5,0,0,260,0,58,2 (3%),58,0%,"275,000",0
ethiopia,306,19,5,0,113,1,188,0 (0%),188,2%,"53,029","4,044"
togo,298,35,11,0,99,3,188,0 (0%),188,4%,"12,510",470
rwanda,289,2,0,0,178,1,111,0 (0%),111,0%,"48,239","2,041"
madagascar,283,45,0,0,114,2,169,3 (2%),169,0%,"5,670",0
nepal,281,14,1,1,36,0,244,0 (0%),244,0%,"92,440","5,432"
south-sudan,236,33,4,4,4,1,228,0 (0%),228,2%,"3,356",0
sao-tome-and-principe,235,0,7,0,4,0,224,0 (0%),224,3%,175,0
uganda,227,24,0,0,63,0,164,0 (0%),164,0%,"70,117",0
liberia,223,4,20,0,116,8,87,0 (0%),87,9%,0,0
eswatini,202,12,2,0,72,6,128,0 (0%),128,1%,"4,160",0
french-guiana,197,33,1,0,125,1,71,0 (0%),71,1%,0,0
martinique,192,3,14,0,91,0,87,0 (0%),87,7%,0,0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,779",141
myanmar,182,1,6,0,96,7,80,0 (0%),80,3%,"13,634",639
guadeloupe,155,0,13,0,109,0,33,3 (9%),33,8%,"2,866","2,866"
gibraltar,147,0,0,0,144,0,3,0 (0%),3,0%,"4,941",191
brunei,141,0,1,0,135,1,5,2 (40%),5,1%,"16,705",182
mongolia,135,37,0,0,20,0,115,2 (2%),115,0%,"10,162",0
mozambique,129,10,0,0,43,1,86,0 (0%),86,0%,"5,735",374
bermuda,123,1,9,0,73,7,41,2 (5%),41,7%,"5,017",326
yemen,122,16,18,3,1,0,103,0 (0%),103,15%,120,0
cambodia,122,0,0,0,121,0,1,1 (100%),1,0%,"14,615",154
guyana,117,4,10,0,43,1,64,2 (3%),64,9%,"1,089",37
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,597",81
aruba,101,0,3,0,93,0,5,4 (80%),5,3%,"1,937",0
monaco,96,0,4,0,87,0,5,1 (20%),5,4%,0,0
bahamas,96,0,11,0,41,0,44,1 (2%),44,11%,"1,700",0
cayman-islands,94,1,1,0,55,1,38,3 (8%),38,1%,"5,900",558
barbados,86,1,7,0,67,2,12,4 (33%),12,8%,"3,783",132
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
libya,65,1,3,0,28,0,34,0 (0%),34,5%,"3,633",380
malawi,65,2,3,0,24,0,38,1 (3%),38,5%,"1,762",399
syria,51,1,3,0,36,0,12,0 (0%),12,6%,0,0
angola,48,0,2,0,17,3,29,0 (0%),29,4%,"6,136",0
macau,45,0,0,0,43,0,2,1 (50%),2,0%,0,0
zimbabwe,42,5,4,0,13,0,25,0 (0%),25,10%,"25,478",0
mauritania,40,11,4,1,7,0,29,0 (0%),29,10%,"2,015",0
eritrea,39,0,0,0,39,1,0,0 (nan%),0,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
timor-leste,24,0,0,0,24,3,0,0 (nan%),0,0%,738,0
botswana,24,0,1,0,17,0,6,0 (0%),6,4%,"11,495",0
gambia,23,0,1,0,10,0,12,0 (0%),12,4%,"1,341",0
grenada,22,1,0,0,14,1,8,4 (50%),8,0%,"2,419","1,013"
bhutan,21,2,0,0,5,0,16,0 (0%),16,0%,"13,311",379
laos,19,0,0,0,14,0,5,0 (0%),5,0%,"4,204",112
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,0,0,0 (nan%),0,0%,727,0
fiji,18,0,0,0,15,1,3,0 (0%),3,0%,"1,300",0
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
st-vincent-grenadines,17,0,0,0,14,2,3,0 (0%),3,0%,155,0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,13,1,3,0 (0%),3,0%,"2,074",63
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,0,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,629",50
comoros,11,0,1,0,3,0,7,0 (0%),7,9%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
british-virgin-islands,8,1,1,0,6,2,1,0 (0%),1,13%,167,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,0,0,0 (nan%),0,0%,357,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
lesotho,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
united-states,"1,526,842","20,527","90,973","1,433","344,945","6,002","1,090,924","16,353 (1%)","1,090,924",6%,"11,787,381",0
russia,"281,752","9,709","2,631",94,"67,373","4,207","211,748","2,300 (1%)","211,748",1%,"6,916,088","259,748"
spain,"277,719","1,214","27,650",87,"195,945","3,692","54,124","1,152 (2%)","54,124",10%,"3,037,840",0
united-kingdom,"244,249","3,534","34,679",170,458,0,"209,112","1,559 (1%)","209,112",14%,"2,580,769","91,206"
brazil,"241,080","7,938","16,118",485,"94,122","4,450","130,840","8,318 (6%)","130,840",7%,"735,224",0
italy,"225,435",675,"31,908",145,"125,176","2,366","68,351",762 (1%),"68,351",14%,"3,004,960","60,101"
france,"179,569",204,"28,108",483,"61,213",147,"90,248","2,087 (2%)","90,248",16%,"1,384,633",0
germany,"176,651",404,"8,049",22,"154,011","1,411","14,591","1,166 (8%)","14,591",5%,"3,147,771",0
turkey,"149,435","1,368","4,140",44,"109,962","1,825","35,333",914 (3%),"35,333",3%,"1,624,994","35,369"
iran,"120,198","1,806","6,988",51,"94,464","1,317","18,746","2,705 (14%)","18,746",6%,"686,935","14,256"
